text_id,post_text,text_clean,sentiment_label,sentiment_label_id,topic_category,topic_category_id
TXT_04633,Went to the Shepard Fairey exhibition yesterday at Stolen Gallery just off Brick Lane. Fantastic art - on till Nov 4th so still time to go!!,Went to the Shepard Fairey exhibition yesterday at Stolen Gallery just off Brick Lane. Fantastic art - on till Nov 4th so still time to go!!,Positive,2,Community_Discussion,1
TXT_04634,Cannot wait for Country Fest with my girls on Friday! Love my home state Georgia man Jason Aldean! Chillin on a dirt road!!!!,Cannot wait for Country Fest with my girls on Friday! Love my home state Georgia man Jason Aldean! Chillin on a dirt road!!!!,Positive,2,Community_Discussion,1
TXT_04636,Tomorrow weather goin be the same as today. everybody just come to school NEKKID.,Tomorrow weather goin be the same as today. everybody just come to school NEKKID.,Neutral,1,Community_Discussion,1
TXT_04637,Los Poboycitos debut 2 songs from the forthcoming CD tomorrow on WWOZ 90.7 FM New Orleans at noon CST.,Los Poboycitos debut 2 songs from the forthcoming CD tomorrow on WWOZ 90.7 FM New Orleans at noon CST.,Neutral,1,Community_Discussion,1
TXT_04639,"@user c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you?","@user c'mon bruh, you watch Chelsea every week you aren't actually gonna tell me that Oscar works harder due to tackles are you?",Negative,0,Community_Discussion,1
TXT_04640,I get to see Amy Schumer live tomorrow. I'm literally the luckiest girl on planet earth,I get to see Amy Schumer live tomorrow. I'm literally the luckiest girl on planet earth,Positive,2,Community_Discussion,1
TXT_04643,"""Lol the same Sam Smith song has played 3 times already, if it plays for a 4th I will scratch someone's eyes out""","""Lol the same Sam Smith song has played 3 times already, if it plays for a 4th I will scratch someone's eyes out""",Negative,0,Community_Discussion,1
TXT_04644,"""My presentation for the DG Agri event for #EUYoungFarmers in Milan, Monday. On new technolgies + chain organisation","""My presentation for the DG Agri event for #EUYoungFarmers in Milan, Monday. On new technolgies + chain organisation",Neutral,1,Community_Discussion,1
TXT_04645,Ohio Governor John Kasich will be in the big GOP debate during prime time Thursday.,Ohio Governor John Kasich will be in the big GOP debate during prime time Thursday.,Neutral,1,Community_Discussion,1
TXT_04647,Lame. I thought they were going to put them on a card with Rousey and house it at ATT Stadium.,Lame. I thought they were going to put them on a card with Rousey and house it at ATT Stadium.,Neutral,1,Community_Discussion,1
TXT_04650,@user @user make that 3 lol my practicum is in march! Calgary police here I come lol,@user @user make that 3 lol my practicum is in march! Calgary police here I come lol,Positive,2,Community_Discussion,1
TXT_04651,@user inspiring explanation of the party--not  funeral--they held to celebrate Frank Gifford's life.,@user inspiring explanation of the party--not funeral--they held to celebrate Frank Gifford's life.,Neutral,1,Community_Discussion,1
TXT_04653,Might be going for the LSU game Saturday!,Might be going for the LSU game Saturday!,Positive,2,Community_Discussion,1
TXT_04656,"""So basically Benzema snubbed #MUFC &amp; finished 2nd in the #EPL to Ancelotti's #CFC, who also won the #FACup!","""So basically Benzema snubbed #MUFC & finished 2nd in the #EPL to Ancelotti's #CFC, who also won the #FACup!",Positive,2,Community_Discussion,1
TXT_04657,Ruby Tuesday Streamlines Hiring and Onboarding of Team Members with Oracle Talent Management Cloud #HCM,Ruby Tuesday Streamlines Hiring and Onboarding of Team Members with Oracle Talent Management Cloud #HCM,Neutral,1,Community_Discussion,1
TXT_04659,@user do you know if yall will be looking at hotel info for Ed Sheeran in Houston on September 3rd?,@user do you know if yall will be looking at hotel info for Ed Sheeran in Houston on September 3rd?,Neutral,1,Community_Discussion,1
TXT_04660,RT @user RT @user Retweet if you're ready for Big Brother tonight! #teamjorchel #bb13 #cbsbigbrother can't wait. :) go jochel,RT @user RT @user Retweet if you're ready for Big Brother tonight! #teamjorchel #bb13 #cbsbigbrother can't wait. :) go jochel,Positive,2,Community_Discussion,1
TXT_04665,So it's 4th day of Eid... Still having busyness..,So it's 4th day of Eid... Still having busyness..,Positive,2,Community_Discussion,1
TXT_04666,How do you like your #MHdog? Let us know on National Hot Dog Day this Thursday by using #MHdog #buffalodog,How do you like your #MHdog? Let us know on National Hot Dog Day this Thursday by using #MHdog #buffalodog,Neutral,1,Community_Discussion,1
TXT_04667,"Sigh, my Apple Watch just informed me ""TIME TO STAND"" literally right after I sat down after walking to get a cup of coffee.","Sigh, my Apple Watch just informed me ""TIME TO STAND"" literally right after I sat down after walking to get a cup of coffee.",Neutral,1,Technical_Issues,3
TXT_04671,New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o),New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o),Positive,2,Community_Discussion,1
TXT_04672,@user if you've ever seen Friday night lights on Netflix you look like Lila Gearity!!!!!!,@user if you've ever seen Friday night lights on Netflix you look like Lila Gearity!!!!!!,Positive,2,Community_Discussion,1
TXT_04673,"The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.","The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.",Positive,2,Feature_Feedback,2
TXT_04674,"""Can't believe what's her face, prince George's mum, is pregnant for the 3rd time""","""Can't believe what's her face, prince George's mum, is pregnant for the 3rd time""",Neutral,1,Community_Discussion,1
TXT_04675,@user I received the best gift anyone could ask for!!! JUSTIN BIEBER TICKETS! See you in Jun in Lincoln Justin!!! #PURPOSETOUR,@user I received the best gift anyone could ask for!!! JUSTIN BIEBER TICKETS! See you in Jun in Lincoln Justin!!! #PURPOSETOUR,Positive,2,Community_Discussion,1
TXT_04676,This time tomorrow I'll be waiting for the Foo Fighters to grace the stage with @user #foofighters #RoyalBlood,This time tomorrow I'll be waiting for the Foo Fighters to grace the stage with @user #foofighters #RoyalBlood,Positive,2,Community_Discussion,1
TXT_04677,"@user haha no, the first was just Barca and then I put the ""|"" just to separate for my 2nd club","@user haha no, the first was just Barca and then I put the ""|"" just to separate for my 2nd club",Positive,2,Community_Discussion,1
TXT_04678,Love a good bit of 'Tony Blair shame on you' on a Saturday. #DontBombSyria,Love a good bit of 'Tony Blair shame on you' on a Saturday. #DontBombSyria,Positive,2,Community_Discussion,1
TXT_04679,"I have much to do before tomorrow, so the logical thing to do is watch Netflix all day, obviously","I have much to do before tomorrow, so the logical thing to do is watch Netflix all day, obviously",Positive,2,Community_Discussion,1
TXT_04680,Just read an article...E L James is writing a 4th book in the 50 shades series,Just read an article...E L James is writing a 4th book in the 50 shades series,Neutral,1,Community_Discussion,1
TXT_04685,Idk how I feel about The Kandi Factory. Kinda cheesy? Yeah. This was a bad first episode. Not good enough to be a Sunday night show.,Idk how I feel about The Kandi Factory. Kinda cheesy? Yeah. This was a bad first episode. Not good enough to be a Sunday night show.,Negative,0,Community_Discussion,1
TXT_04686,Brock Lesnar coming to ESPN tomorrow. To be safe I am going 300 miles away. Let him kill @user and @user,Brock Lesnar coming to ESPN tomorrow. To be safe I am going 300 miles away. Let him kill @user and @user,Negative,0,Community_Discussion,1
TXT_04687,BASEL (Reuters) - U.S. seed company Monsanto on Thursday renewed its efforts to woo Syngenta AG after the Swis...,BASEL (Reuters) - U.S. seed company Monsanto on Thursday renewed its efforts to woo Syngenta AG after the Swis...,Neutral,1,Community_Discussion,1
TXT_04688,dont even wanna believe that frank ocean's album will drop tomorrow. cant get my hopes up just to get my feelings hurt,dont even wanna believe that frank ocean's album will drop tomorrow. cant get my hopes up just to get my feelings hurt,Neutral,1,Community_Discussion,1
TXT_04689,Harry Kane may be a noble prince but he can't score goals without his army behind him aka WHY IS KANE ALWAYS ALONE UP FRONT CMON GUYS UGH,Harry Kane may be a noble prince but he can't score goals without his army behind him aka WHY IS KANE ALWAYS ALONE UP FRONT CMON GUYS UGH,Neutral,1,Community_Discussion,1
TXT_04690,Its November already.. Christmas will be here soon\u002c then New Year\u002c then Valentine\u2019s day then GRADUATION?!?!,"Its November already.. Christmas will be here soon, then New Year, then Valentine’s day then GRADUATION?!?!",Neutral,1,Community_Discussion,1
TXT_04693,@user Give Tom Brady the #crybabY and his New England Patriots their 1st loss of the season,@user Give Tom Brady the #crybabY and his New England Patriots their 1st loss of the season,Negative,0,Community_Discussion,1
TXT_04694,"""Still yet unanswered, are the SATs still on for Saturday?""","""Still yet unanswered, are the SATs still on for Saturday?""",Negative,0,Community_Discussion,1
TXT_04695,"@user yup from the Oakland Athletics...so there are times were players take advantages of 2nd chances some arent...josh hamilton,""","@user yup from the Oakland Athletics...so there are times were players take advantages of 2nd chances some arent...josh hamilton,""",Neutral,1,Community_Discussion,1
TXT_04696,@user @user @user the States ensured SCOTUS could take this action by enacting 14th Amendment,@user @user @user the States ensured SCOTUS could take this action by enacting 14th Amendment,Neutral,1,Community_Discussion,1
TXT_04697,I'd rather let Conor McGregor full on kick me in the dick than go to work tomorrow,I'd rather let Conor McGregor full on kick me in the dick than go to work tomorrow,Negative,0,Community_Discussion,1
TXT_04698,"@user I take that back, I get paid tomorrow so what's Gucci have a nice new day""","@user I take that back, I get paid tomorrow so what's Gucci have a nice new day""",Positive,2,Community_Discussion,1
TXT_04702,Tryna just chill\u002c get a lil tipsy and maybe hit up the mall friday? #downn,"Tryna just chill, get a lil tipsy and maybe hit up the mall friday? #downn",Positive,2,Technical_Issues,3
TXT_04703,Going to wee myself with excitement cus I'm going to the Harry Potter studio tours tomorrow for the first time w/ @user and @user,Going to wee myself with excitement cus I'm going to the Harry Potter studio tours tomorrow for the first time w/ @user and @user,Positive,2,Community_Discussion,1
TXT_04704,\u2019No Favorites\u2019 for Russia-Portugal Clash - Capello: MOSCOW\u002c October 11 (RIA Novosti) - Russia\u2019s match with Portu...,"’No Favorites’ for Russia-Portugal Clash - Capello: MOSCOW, October 11 (RIA Novosti) - Russia’s match with Portu...",Negative,0,Community_Discussion,1
TXT_04705,"Soundchecking in Grateful Dead Listening Party with Sunshine Daydream, (DVD), Veneta, Oregon, Aug 27 1972","Soundchecking in Grateful Dead Listening Party with Sunshine Daydream, (DVD), Veneta, Oregon, Aug 27 1972",Neutral,1,Community_Discussion,1
TXT_04708,"""Every Human being is born with innate tendencies towards Monotheism, later in life his parent may turn him to other religions beside Islam""","""Every Human being is born with innate tendencies towards Monotheism, later in life his parent may turn him to other religions beside Islam""",Neutral,1,Community_Discussion,1
TXT_04709,"Right, time to admit it. Who chose this Mozart-inspired Nokia ringtone?","Right, time to admit it. Who chose this Mozart-inspired Nokia ringtone?",Positive,2,Community_Discussion,1
TXT_04710,@user @user - St Patricks Day with u guys on #Script3Tour Don't mind which is 1st/last as long as hear the amazin ~I'm Yours,@user @user - St Patricks Day with u guys on #Script3Tour Don't mind which is 1st/last as long as hear the amazin ~I'm Yours,Positive,2,Community_Discussion,1
